clock,screen,label,displayed_tiefe,carriage,offset,displayed_spann,klemmdruck,panel,displayed_vol
16:53:46,verpressen,Au 1,0.71,-0.285833,0.996,,1618.410672,keine,7561
16:53:51,verpressen,Au 1,0.71,-0.285833,0.996,,1618.020035,keine,7561
16:53:56,verpressen,Au 1,0.82,0.545833,0.274,,1635.598697,keine,7561
16:54:01,verpressen,Au 1,1.62,2.219167,-0.599,,1626.418729,keine,7561
16:54:04,verpressen,Au 1,1.62,2.219167,-0.599,,1627.200003,keine,7571
16:54:11,verpressen,Au 1,1.62,2.219167,-0.599,,1624.856182,keine,765
16:54:15,verpressen,Au 1,1.62,2.219167,-0.599,,1622.902997,keine,7721
16:54:21,verpressen,Au 1,1.62,2.219167,-0.599,,1625.637455,keine,780
16:54:25,verpressen,Au 1,1.62,2.219167,-0.599,,1624.660863,keine,788
16:54:31,verpressen,Au 1,1.62,2.219167,-0.599,,1621.731086,keine,796
16:54:35,verpressen,Au 1,1.62,2.219167,-0.599,,1625.0515,keine,803
16:54:41,verpressen,Au 1,1.62,2.219167,-0.599,,1624.074908,keine,8111
16:54:46,verpressen,Au 1,1.62,2.219167,-0.599,,1622.707678,keine,8191
16:54:51,verpressen,Au 1,1.62,2.219167,-0.599,,1623.098315,keine,8261
16:54:56,verpressen,Au 1,1.62,2.219167,-0.599,,1622.902997,keine,8351
16:55:01,verpressen,Au 1,1.62,2.219167,-0.599,,1622.902997,keine,8421
16:55:06,verpressen,Au 1,1.62,2.219167,-0.599,,1623.098315,keine,8501
16:55:11,verpressen,Au 1,1.62,2.219167,-0.599,,1623.098315,keine,8571
16:55:14,verpressen,Au 1,1.62,2.219167,-0.599,,1623.879589,keine,8621
16:55:19,verpressen,Au 1,1.62,2.219167,-0.599,,1622.707678,keine,8711
16:55:26,verpressen,Au 1,1.62,2.219167,-0.599,,1623.879589,keine,8821
16:55:32,verpressen,Au 1,1.62,2.219167,-0.599,,1621.926405,keine,8901
16:55:36,verpressen,Au 1,1.62,2.219167,-0.599,,1624.270226,keine,8961
16:55:39,verpressen,Au 1,1.62,2.219167,-0.599,,1621.145131,keine,902
16:55:46,verpressen,Au 1,1.62,2.219167,-0.599,,1621.926405,keine,9111
16:55:50,verpressen,Au 1,1.62,2.219167,-0.599,,1623.293634,keine,9191
16:55:56,verpressen,Au 1,1.62,2.219167,-0.599,,1621.926405,keine,9271
16:56:01,verpressen,Au 1,1.62,2.219167,-0.599,,1619.582583,keine,9351
16:56:06,verpressen,Au 1,1.62,2.219167,-0.599,,1622.902997,keine,943
16:56:11,verpressen,Au 1,1.62,2.219167,-0.599,,1622.121723,keine,9501
16:56:16,verpressen,Au 1,1.52,1.955833,-0.436,,1623.488952,keine,9581
16:56:19,verpressen,Au 1,1.52,1.955833,-0.436,,1620.168538,keine,9651
16:56:26,verpressen,Au 1,0.0,1.955833,-1.956,,1619.387265,keine,9821
16:56:30,verpressen,Au 1,0.0,1.955833,-1.956,,1618.801309,keine,9921
16:56:35,verpressen,Au 1,0.0,1.955833,-1.956,,1620.559175,keine,1002
16:56:40,verpressen,Au 1,0.0,1.955833,-1.956,,1623.098315,keine,1016
16:56:44,verpressen,Au 1,0.0,1.955833,-1.956,,1619.777902,keine,10271
16:56:51,verpressen,Au 1,0.0,1.955833,-1.956,,1622.317042,keine,1044
16:56:56,verpressen,Au 1,0.0,1.955833,-1.956,,1623.684271,keine,1054
16:57:01,verpressen,Au 1,0.0,1.955833,-1.956,,1622.51236,keine,1068
16:57:06,verpressen,Au 1,0.0,1.955833,-1.956,,1623.293634,keine,1070
16:57:11,verpressen,Au 1,0.0,1.955833,-1.956,,1622.317042,keine,1070
16:57:14,verpressen,Au 1,0.0,1.955833,-1.956,,1623.879589,keine,1070
16:57:21,verpressen,Au 1,0.0,1.955833,-1.956,,1621.731086,keine,1070
16:57:27,verpressen,Au 1,0.0,1.955833,-1.956,,1622.902997,keine,1070
16:57:31,verpressen,Au 1,0.0,1.955833,-1.956,,1621.145131,keine,1070
16:57:35,verpressen,Au 1,0.0,1.955833,-1.956,,1621.145131,keine,1070
16:57:41,verpressen,Au 1,0.0,1.955833,-1.956,,1620.754494,keine,1070
16:57:46,verpressen,Au 1,0.0,1.955833,-1.956,,1622.51236,keine,1070
16:57:51,verpressen,Au 1,0.58,-0.0575,0.637,,1619.97322,keine,1070
16:57:56,verpressen,Au 1,0.78,-0.191667,0.972,,1617.824717,keine,1070
16:58:01,verpressen,Au 1,0.78,-0.191667,0.972,,1621.340449,keine,1070
16:58:06,verpressen,Au 1,0.78,-0.191667,0.972,,1622.902997,keine,1070
16:58:10,verpressen,Au 1,0.78,-0.191667,0.972,,1623.293634,keine,1070
16:58:16,verpressen,Au 1,0.78,-0.191667,0.972,,1636.575289,keine,1070
16:58:20,verpressen,Au 1,0.78,-0.191667,0.972,,1637.551881,keine,1070
16:58:26,verpressen,Au 1,0.78,-0.191667,0.972,,1639.114429,keine,1070
16:58:30,verpressen,Au 1,0.78,-0.191667,0.972,,1642.044206,keine,1070
16:58:36,verpressen,Au 1,0.78,-0.191667,0.972,,1637.7472,keine,1070
16:58:41,verpressen,Au 1,0.78,-0.191667,0.972,,1638.723792,keine,1070
16:58:46,verpressen,Au 1,0.78,-0.191667,0.972,,1639.114429,keine,1070
